TEXT	TIME
炒股必须有自己的数学模型。既要敢于左侧交易，又要敏于右侧交易。左侧交易讲究的是估	08-22
各个观点应该畅说欲言，百花齐放，不能排斥和自己观点不同的，做好人，选好股应该提倡	08-22
今天早盘卖了留了一成仓，中报临近，业绩不好又不及预期的公司一抓一大把，大盘本来就	08-22
今年应该还有新低，历史大底没有一次见底的先例，第二次往往比第一次还低。两次间隔往	08-22
李大霄为什么这么！从来不说为什么暴跌，一直骗散户买！#李大霄：中国股市转机	08-22
深圳核心地段的房子为什么卖不动	08-22
随意退市不赔偿，缺阴啊#李大霄：中国股市转机或渐行渐近#	08-22
这也不能，那也不准，就让他去吧	08-22
刀霄一出最紧清仓#李大霄：中国股市转机或渐行渐近#	08-22
你的屁股底还有吗？#李大霄：中国股市转机或渐行渐近#	08-22
很快被资本天天打脸了#李大霄：中国股市转机或渐行渐近#	08-22
波段流星数据分析上证指数，先行指标由昨天的2874.74运行到今天的282863	08-22
整天叫嚷嚷，干什么#李大霄：中国股市转机或渐行渐近#	08-22
你消停点不行吗#李大霄：中国股市转机或渐行渐近#	08-22
最近一段时间1176万应届大学生开始找工作了。根据相关数据，GDP每增长1%可以	08-22
不说话会死啊#李大霄：中国股市转机或渐行渐近#	08-22
最近有几个奇葩楼市新闻：广州去年卖了1100多亿的土地，但今年到现在才卖了不到1	08-22
突发利空！A股跳水，多只白马股闪崩，六大行市值超过整个创业板	08-22
这是个什么砖家？#李大霄：中国股市转机或渐行渐近#	08-22
拉黑#李大霄：中国股市转机或渐行渐近#	08-22
还要跌2天，下星期一尾盘我来抄底！	08-22
全力介入，让股民有安全感入市	08-22
垂直落体的大黄线[吃瓜]	08-22
难道又开始消费了	08-22
大家每天安时来消费，别忘了多买点，多消费有打折扣[大笑]	08-22
天天如此，护盘资金买自己家的各个，其余各个普跌，天天亏损，没有一天是盈利的，这可	08-22
怎么是天天开盘冲高回落，一个字，跌	08-22
今天我一定能闻到小牛淡淡的香味	08-22
还有救吗	08-22
不需要看了	08-22
天天银行保险	08-22
上午洗一洗，下午拉一拉	08-22
高开低走。平开低走。低开低走。一个字跌。	08-22
拉银行，完蛋了	08-22
没有这个你今天得绿成啥	08-22
又要拉稀了	08-22
别拉了，我去银行接盘还不行吗	08-22
每天拉银行，谁去接盘	08-22
银行我是真不想买，难道让我打不过就加入嘛。	08-22
高股息回调或近尾声，红利配置逻辑仍存	08-22
如果银行下来了，会不会引发海啸？	08-22
自选股全绿，大盘红[大笑][大笑][大笑][大笑][大笑][大笑]	08-22
装底部很在行！[大笑][大笑][大笑][大笑][大笑]	08-22
银行涨就没好事	08-22
加油继续D，叠叠叠	08-22
操。厉害	08-22
美联储还得加息，赶紧抛	08-22
又是拉银行保指数的一天。	08-22
今天估计又是几千股下跌，银行股上涨	08-22
就问你们服不服？大a的装备是重金打造的，勿视各种利好	08-22
各位股友大家早上好[看多][看多][看多]	08-22
又是银行！！劝各位安好！！	08-22
又是银行股涨的一天[坏笑]	08-22
求神保佑，今天少亏点	08-22
国企！中字头！发大财！！！！远离个体户	08-22
五个点全清了，这个风险很大，没有推荐给兄弟们。雪榕加仓吧。	08-22
君子坦荡荡	08-22
天天拉银行，拉爆也不接	08-22
以旧换新政策加码 汽车消费市场换购动力强劲	08-22
天天拉指标股，银行，宁德等，这是怎么说？	08-22
继续拉4大行，清仓	08-22
必跳[下跌][下跌][下跌][下跌][韭菜][韭菜][韭菜][韭菜][韭菜]	08-22
大家看见主力内资了吧，我觉得这两年就没几天不是流出的	08-22
银行市盈率必须拉到15	08-22
双底？	08-22
银行板块拉升个股下行，指数下行，反之银行下行，个股拉升！正规军故意，这样做跷跷板	08-22
再不起来告别股市	08-22
浪底↗	08-22
不计代价清仓	08-22
还是拉银行。	08-22
量化为了打压，存在的意义是什么	08-22
一开始就拉银行，什么意思?	08-22
又拉银行保指数	08-22
真的没法做了，解套后一定销户	08-22
这几年我只买实物黄金，其他的都不投资，已经存够了黄金堆家里	08-22
天天拉银行股有意识吗？	08-22
厉害呀，又拉银行！	08-22
什么时候是个头．要跌到什么时候	08-22
上午拉高下午走低	08-22
每次星期四	08-22
东拉一下西拉一下，最后才发现还是银行比较实在[想一下]	08-22
不妙啊，指数小幅波动，跌家数却在增加	08-22
银行股历史新高，赶紧来接盘呀，	08-22
情绪今天会继续好起来吗？个股的赚钱机会吗？	08-22
服了，买在最低点了	08-22
应该要跌到前期最低点，2600点以下。	08-22
不得不说，空仓的感觉真好。	08-22
拉银行中，千股跌	08-22
拉吧拉吧别把银行拉冒烟了	08-22
守得云开见月明	08-22
社保基金那	08-22
把银行拉到天上	08-22
一般下套在午休前或者是收市前十来分钟！	08-22
有银行在，别想有赚钱行情	08-22
A股出人意料！明天行情已经明了！给散户一句忠告！	08-22
看样子还要跌[怒]	08-22
永远是银行	08-22
什么时候卖出都是对的	08-22
0817：银行股可能启动了第三波的上涨行情。（个人观点不构成投资建议）	08-20
你有本事研判，赶紧贷款卖房抄底，还需要在这里bb奶奶#李大霄最新研判：2839或	08-20
明天上证指数必定反弹，天奇股份这周有涨停。	08-20
从此以后，不碰股票	08-20
2866.66	08-20
2866.66你敢信，主力展示鸡肉吗。[偷笑][偷笑][偷笑][偷笑]	08-20
明牌告诉你，想多少点就多少点分毫不差，进来就行[微笑]	08-20
A股：沪指连续三根阳线，今天周二，会不会迎来更大级别变盘？	08-20
速来保卫2860	08-20
2866.66，黄金螺旋…	08-20
成交5000多亿还能跑200多亿[大笑]	08-20
满是失望	08-20
2866.66又是一个神秘的双胞胎	08-20
今日大盘收盘点位2866，立帖为证	08-20
明天再让大家挣2000，后天再亏一万	08-20
不拉银行证券，现在就是2500#李大霄最新研判：2839或是历史大底#	08-20
买买买	08-20
又把5日，10日线破了，这怎么办	08-20
模式是一样的，涨一天跌一服不服？	08-20
应该封杀这厮，空苟#李大霄最新研判：2839或是历史大底#	08-20
明天进入，机会来了	08-20
大众交通继续捯差价等二浪，买入力源信息，华为海思概念	08-20
临表涕零	08-20
今天虽然跌了27个点，但指标没有向下！	08-20
中国牛	08-20
收2866.66，吉祥666，跟着我打666迎来牛市起点。666	08-20
尾盘还在拉银行	08-20
哎，明天继续向下吧。没法	08-20
大宵同志出来走两步！	08-20
虽然大家都亏，可是空头就是不停手，为什么	08-20
诱空加速下跌开始	08-20
理性分析，客观发言。	08-20
明天又要冲击新低了	08-20
太爽了	08-20
国家队又开始干活了，多只沪深300ETF尾盘放量	08-20
不拉银行，市场早就触底反弹了	08-20
喊牛的都哪去了？	08-20
三条6	08-20
我大A牛冲天	08-20
收盘66.66，最低55.33，这是几个意思。	08-20
最低2855.33，收盘2866.66，真是666啊	08-20
2866.66，名不虚传。	08-20
你说没有人操纵我就不信。	08-20
2866.66	08-20
明天2844.44	08-20
一些特殊点位也许是发动迹象	08-20
等你们去银行就涨了放心[憨笑]	08-20
明天继续	08-20
2866.66[大笑]	08-20
这货就没有自知自明吗#李大霄最新研判：2839或是历史大底#	08-20
都别玩了，玩不过的	08-20
收盘号[大笑][大笑][大笑]	08-20
2866.66老六吗	08-20
收盘了，不再亏了！阿弥陀佛[拜神][拜神][拜神]	08-20
收盘了，等下讲故事的又来了	08-20
今天操作6不6，66.66	08-20
将近700家上涨不错了，前些天暴跌的时候才200多家，同比上涨300%	08-20
一阴包二阳	08-20
66.66，就是玩得六	08-20
溜溜溜	08-20
今天是什么原因？	08-20
溜溜溜溜？	08-20
明天再跌个28点，3839这个所谓的历史大底就没有了，李大霄砖家你就躲到老家哭去	08-20
你们多亏点我就安全了。	08-20
毫无抵抗，牛啊	08-20
散户做多机构做空怎么玩？千万千万。。。。。。	08-20
尾盘拉一点明天继续砸	08-20
真的很6	08-20
明天继续拉银行，没人接盘就一直拉。	08-20
牛市来了，居然有600家股票红盘，太振奋人心了。	08-20
明天破2839	08-20
没有进来的今年都不要进来炒股，会非常难受的，	08-20
很好的一条思路，拉尾盘就是为了明天低开，咂。尾盘可千万别上车。	08-20
走势要创新低	08-20
这么多年了也该猜对一次吧。#李大霄最新研判：2839或是历史大底#	08-19
周线收红，中信期货持仓数据更新，空单超3w手，赶紧来告诉大家	08-19
开始反抟了，年底4000点没问题	08-19
大盘蓄势待发	08-19
明天筹集资金，开始买银行。	08-19
大底后面会不会还有大坑啊？#李大霄最新研判：2839或是历史大底#	08-19
砖家两年后再创一个“底”，不过这次终于有了数据，2839，前面是“两发”，广东人	08-19
没想到，6000点时买的工商银行，竟然2800点的时候解套并且盈利了，你敢信[呲	08-19
就拉银行股，一点没意思	08-19
大市值占优，大盘将持续反击。	08-19
近期不玩了，下周钓鱼去，大下周出门把这阵子挣的去消费，大约十一前回来。在这祝家人	08-19
要看经济是否继续下行，凭什么说2839就是历史大底呢？.#李大霄最新研判：283	08-19
600696白酒超短线龙头超跌，关注	08-19
美团打造“外卖拼多多”	08-19
五年线→十年线→二十年线→三十年线。年线来看肯定2400去。	08-19
李大嘴算什么东西#李大霄最新研判：2839或是历史大底#	08-19
如果频繁出现大盘涨或跌，而股价相反地出现跌或涨，同时结合股价所处的相对低价位置，	08-19
通胀下降很难再提振美股！市场焦点已经转向…	08-19
希望中小股民赚到钱，为市场出谋划策！1、停止一切做空手段2、罚款的钱充当理赔造假	08-19
一年10万亿，推动中国经济！	08-19
北向已经铁了心要走了，不让看是为了你们好啊[旺柴]	08-19
高开震荡，趋势已现	08-19
24.8.19金融分享	08-19
3000是顶	08-19
闭嘴#李大霄最新研判：2839或是历史大底#	08-19
北向资金真看不到了呗	08-19
这两张哪一个会先起来？[偷笑][偷笑][偷笑]	08-19
靠银行和保险来强挺，尚能挺多久？？？	08-19
中信继续加空单，短期想涨，不可能。	08-19
这是为什么呀，大盘涨个股反而跌的多[大哭]	08-19
月底看2700	08-19
退休了还要搅和#李大霄最新研判：2839或是历史大底#	08-19
0819.四大H继续新高，关注权重蓝筹	08-19
很正面的文章，居然审核不过，转到发了。	08-19
8月19日上证指数复盘	08-19
震撼！中国资产齐舞，银行股引领风骚！	08-19
人生就是这样，落落落落买入落落落落落落落落	08-19
8月19日上市公司刚刚发布重要公告！一、利好公告1，软控股份：公司2024年上半	08-19
展锋：勉强站稳2889.09，2947.88站稳才确立！	08-19
明天是最后的出货机会。上不去就只有一个方向可走:向下。明天在2890附近高位震荡	08-19
突发利空！日元又大涨，股市纷纷跳水，五大行新高，个股惨不忍睹	08-19
